tip	date	distance	residual
hCoV-19/Chile/BI-96241/2021|EPI_ISL_2509276|2021-05-16	2021.3698630136987	5.253437329330409E-4	1.2073337285349172E-4
hCoV-19/Chile/BI-112166/2021|EPI_ISL_2892728|2021-06-13	2021.4465753424658	4.8883993293304E-4	5.058400008774047E-5
hCoV-19/Chile/NB-119924/2021|EPI_ISL_3132244|2021-06-30	2021.4931506849316	5.247510329330409E-4	6.606743090853981E-5
hCoV-19/Chile/NB-119925/2021|EPI_ISL_3132245|2021-06-30	2021.4931506849316	5.257510329330409E-4	6.706743090853983E-5
hCoV-19/Chile/NB-119926/2021|EPI_ISL_3132246|2021-06-30	2021.4931506849316	5.257510329330409E-4	6.706743090853983E-5
hCoV-19/Chile/BI-93143/2021|EPI_ISL_2509120|2021-05-09	2021.3506849315067	4.51930732933039E-4	5.573176604501063E-5
hCoV-19/Chile/AP-121210/2021|EPI_ISL_3132656|2021-07-01	2021.495890410959	5.26940832933041E-4	6.705560330978288E-5
hCoV-19/Chile/BI-125680/2021|EPI_ISL_3185750|2021-07-12	2021.5260273972603	4.8883993293304E-4	1.5736799723344214E-5
hCoV-19/Chile/VS-115501/2021|EPI_ISL_2892986|2021-06-22	2021.4712328767123	4.178909329330381E-4	-3.117964830118519E-5
hCoV-19/Chile/VS-124121/2021|EPI_ISL_3185633|2021-07-09	2021.517808219178	4.178909329330381E-4	-5.160731748038677E-5
hCoV-19/Chile/VS-124122/2021|EPI_ISL_3185634|2021-07-09	2021.517808219178	4.1689093293303806E-4	-5.2607317480386794E-5
hCoV-19/Chile/VS-124118/2021|EPI_ISL_3185631|2021-07-09	2021.517808219178	4.1589093293303804E-4	-5.360731748038682E-5
hCoV-19/Chile/VS-124120/2021|EPI_ISL_3185632|2021-07-09	2021.517808219178	4.14890932933038E-4	-5.460731748038684E-5
hCoV-19/Chile/VS-124117/2021|EPI_ISL_3185630|2021-07-09	2021.517808219178	4.5079893293303896E-4	-1.86993174803859E-5
hCoV-19/Chile/VS-124123/2021|EPI_ISL_3185635|2021-07-09	2021.517808219178	4.5088943293303897E-4	-1.8608817480385883E-5
hCoV-19/Chile/ML-137474/2021|EPI_ISL_4005110|2021-08-08	2021.6	4.14891032933038E-4	-9.065604544354009E-5
hCoV-19/Chile/ML-133499/2021|EPI_ISL_4005014|2021-08-02	2021.5835616438355	4.15891032933038E-4	-8.244627985088722E-5
hCoV-19/Chile/ML-140335/2021|EPI_ISL_4632648|2021-08-16	2021.6219178082192	4.1689103293303804E-4	-9.826906623381786E-5
hCoV-19/Chile/ML-140336/2021|EPI_ISL_4632662|2021-08-16	2021.6219178082192	4.1689103293303804E-4	-9.826906623381786E-5
hCoV-19/Chile/ML-137479/2021|EPI_ISL_4005111|2021-08-11	2021.6082191780822	4.498842329330389E-4	-5.926772823992111E-5
hCoV-19/Chile/RM-137876/2021|EPI_ISL_3987904|2021-08-10	2021.6054794520549	5.605708329330412E-4	5.26204993588381E-5
hCoV-19/Chile/VS-144701/2021|EPI_ISL_4652784|2021-08-28	2021.654794520548	6.375691329330413E-4	1.0798950258087965E-4
hCoV-19/Chile/ML-62235/2021|EPI_ISL_1470463|2021-03-24	2021.2246575342465	3.370761329330359E-4	-3.847964411283599E-6
hCoV-19/Chile/LI-93374/2021|EPI_ISL_2508548|2021-05-12	2021.358904109589	4.845059329330399E-4	8.470208324862959E-5
hCoV-19/Chile/LI-105579/2021|EPI_ISL_2659180|2021-06-01	2021.4136986301369	4.842560329330399E-4	6.04196312731571E-5
hCoV-19/Chile/RM-133213/2021|EPI_ISL_3536123|2021-08-02	2021.5835616438355	5.957351329330412E-4	9.739782014911598E-5
hCoV-19/Chile/LL-134660/2021|EPI_ISL_3537318|2021-07-26	2021.5643835616438	4.8589403293303993E-4	-4.031886659475485E-6
hCoV-19/Chile/VS-144691/2021|EPI_ISL_4635538|2021-08-26	2021.6493150684933	5.238061329330409E-4	-3.3702422216067484E-6
hCoV-19/Chile/RM-115018/2021|EPI_ISL_12144468|2021-06-22	2021.4712328767123	5.238061329330409E-4	7.473555169881763E-5
hCoV-19/Chile/VS-144696/2021|EPI_ISL_4635543|2021-08-26	2021.6493150684933	5.587234329330411E-4	3.154705777839344E-5
hCoV-19/Chile/LL-136541/2021|EPI_ISL_3987659|2021-08-05	2021.5917808219178	5.588283329330411E-4	5.688613735273392E-5
hCoV-19/Chile/LL-136539/2021|EPI_ISL_3987683|2021-08-05	2021.5917808219178	4.852146329330399E-4	-1.6727562647267282E-5
hCoV-19/Chile/ML-114652/2021|EPI_ISL_2892794|2021-06-20	2021.4657534246576	6.347260329330412E-4	1.880587068963319E-4
hCoV-19/Chile/LI-100617/2021|EPI_ISL_2543662|2021-05-25	2021.3945205479451	4.850280329330399E-4	6.960302446456693E-5
hCoV-19/Chile/VS-86257/2021|EPI_ISL_2391046|2021-04-28	2021.3205479452056	4.106432329330379E-4	2.7662169631447256E-5
hCoV-19/Chile/ML-39482/2021|EPI_ISL_1321469|2021-02-25	2021.150684931507	3.370761329330359E-4	2.8595980755598716E-5
hCoV-19/Chile/AR-83158/2021|EPI_ISL_2597298|2021-04-14	2021.282191780822	3.722505329330368E-4	6.092256014376821E-6
hCoV-19/Chile/RM-72488/2021|EPI_ISL_1541040|2021-04-03	2021.2520547945205	3.340761329330358E-4	-1.886424039907543E-5
hCoV-19/Chile/AR-79046/2021|EPI_ISL_2009243|2021-04-02	2021.2493150684932	3.330761329330358E-4	-1.8662612800318483E-5
hCoV-19/Spain/HUB00679/2021|EPI_ISL_2351967|2021-04-29	2021.323287671233	6.418241329330414E-4	2.5764144203269373E-4
hCoV-19/Spain/CT-HUB00387/2021|EPI_ISL_1963913|2021-04-18	2021.2931506849316	6.778797329330423E-4	3.0691494561924343E-4
hCoV-19/Chile/AP-81409/2021|EPI_ISL_2009600|2021-04-19	2021.295890410959	6.413506329330413E-4	2.6918421802048546E-4
hCoV-19/Chile/LL-91497/2021|EPI_ISL_2391301|2021-05-09	2021.3506849315067	5.690081329330411E-4	1.728091660450127E-4
hCoV-19/Chile/LL-113653/2021|EPI_ISL_2892814|2021-06-16	2021.454794520548	6.418390329330413E-4	1.999782172914709E-4
hCoV-19/Chile/LL-98846/2021|EPI_ISL_2543557|2021-05-21	2021.3835616438357	6.858608329330425E-4	2.752423348595974E-4
hCoV-19/Chile/BI-103697/2021|EPI_ISL_2663597|2021-05-30	2021.4082191780822	6.858608329330425E-4	2.644276864706736E-4
hCoV-19/Chile/AI-119619/2021|EPI_ISL_3132228|2021-06-28	2021.4876712328767	7.579533329330439E-4	3.0167298610616776E-4
hCoV-19/Chile/AI-119930/2021|EPI_ISL_3144900|2021-06-29	2021.490410958904	7.219049329330434E-4	2.644229585074103E-4
hCoV-19/Chile/AI-121687/2021|EPI_ISL_3185476|2021-07-05	2021.5068493150684	9.52054132933044E-4	4.873623929147581E-4
hCoV-19/Chile/BI-96234/2021|EPI_ISL_2543440|2021-05-16	2021.3698630136987	6.099111329330411E-4	2.0530077285349187E-4
hCoV-19/Chile/AN-118111/2021|EPI_ISL_2896155|2021-06-26	2021.482191780822	6.109111329330411E-4	1.5703404130367892E-4
hCoV-19/Chile/BI-121239/2021|EPI_ISL_3132673|2021-07-03	2021.5013698630137	8.030833329330439E-4	3.407948481122719E-4
hCoV-19/Chile/BI-121113/2021|EPI_ISL_3149080|2021-07-04	2021.504109589041	8.00490432933044E-4	3.37000320513515E-4
hCoV-19/Chile/LL-134664/2021|EPI_ISL_4005227|2021-08-02	2021.5835616438355	8.742372329330443E-4	3.758999201491191E-4
hCoV-19/Chile/BI-145494/2021|EPI_ISL_4636033|2021-08-28	2021.654794520548	7.635435329330438E-4	2.3396390258088222E-4
hCoV-19/Chile/BI-148860/2021|EPI_ISL_4652971|2021-09-02	2021.668493150685	7.266340329330436E-4	1.9104626458698616E-4
hCoV-19/Chile/BI-139906/2021|EPI_ISL_4005158|2021-08-13	2021.613698630137	6.907276329330426E-4	1.7917241656256863E-4
hCoV-19/Chile/BI-150048/2021|EPI_ISL_4655136|2021-09-07	2021.682191780822	6.907276329330426E-4	1.4913172659308924E-4
hCoV-19/Chile/BI-148845/2021|EPI_ISL_4652955|2021-09-03	2021.6712328767123	6.907276329330426E-4	1.5393823698822814E-4
hCoV-19/Chile/BI-148847/2021|EPI_ISL_4652962|2021-09-03	2021.6712328767123	6.907276329330426E-4	1.5393823698822814E-4
hCoV-19/Chile/BI-151297/2021|EPI_ISL_4636534|2021-09-11	2021.6931506849314	7.297802329330436E-4	1.8337781619806235E-4
hCoV-19/Chile/BI-152639/2021|EPI_ISL_4658429|2021-09-13	2021.6986301369864	7.297802329330436E-4	1.8097456100043738E-4
hCoV-19/Chile/BI-143648/2021|EPI_ISL_4649216|2021-08-24	2021.6438356164383	6.937276329330427E-4	1.6895451297601997E-4
hCoV-19/Chile/BI-143656/2021|EPI_ISL_4649215|2021-08-24	2021.6438356164383	7.284706329330436E-4	2.036975129760209E-4
hCoV-19/Chile/BI-149373/2021|EPI_ISL_4658074|2021-09-01	2021.6657534246576	6.917276329330426E-4	1.573414921857421E-4
hCoV-19/Chile/BI-148861/2021|EPI_ISL_4652981|2021-09-02	2021.668493150685	6.887276329330425E-4	1.5313986458698507E-4
hCoV-19/Chile/AR-142292/2021|EPI_ISL_4632378|2021-08-19	2021.6301369863013	6.877276329330425E-4	1.689626509699157E-4
hCoV-19/Chile/BI-150046/2021|EPI_ISL_4655242|2021-09-07	2021.682191780822	6.867276329330425E-4	1.4513172659308914E-4
hCoV-19/Chile/BI-121125/2021|EPI_ISL_3149086|2021-07-04	2021.504109589041	6.488171329330415E-4	1.8532702051351254E-4
hCoV-19/Chile/BI-142055/2021|EPI_ISL_4631952|2021-08-21	2021.6356164383562	6.867251329330425E-4	1.6555689577229073E-4
hCoV-19/Chile/BI-153778/2021|EPI_ISL_5010802|2021-09-16	2021.7068493150684	7.237737329330435E-4	1.7136317820416638E-4
hCoV-19/Chile/BI-153779/2021|EPI_ISL_5010803|2021-09-16	2021.7068493150684	7.237737329330435E-4	1.7136317820416638E-4
hCoV-19/Chile/BI-99174/2021|EPI_ISL_2543596|2021-05-23	2021.3890410958904	6.08911132933041E-4	1.9588937966208203E-4
hCoV-19/Chile/LL-98847/2021|EPI_ISL_2543558|2021-05-21	2021.3835616438357	6.089195329330411E-4	1.9830103485959602E-4
hCoV-19/Chile/LL-79367/2021|EPI_ISL_2009274|2021-04-14	2021.282191780822	6.08911132933041E-4	2.4275285601438107E-4
hCoV-19/Chile/LL-81864/2021|EPI_ISL_2009619|2021-04-17	2021.2904109589042	6.091727329330411E-4	2.3940957321799921E-4
hCoV-19/Chile/LL-111509/2021|EPI_ISL_2756168|2021-06-13	2021.4465753424658	6.11911232933041E-4	1.7365530008774154E-4
hCoV-19/Chile/LL-133163/2021|EPI_ISL_3536104|2021-07-29	2021.572602739726	6.149112329330411E-4	1.2138043054414377E-4
hCoV-19/Chile/LL-128408/2021|EPI_ISL_3262700|2021-07-18	2021.5424657534247	6.15911232933041E-4	1.3559833413069242E-4
hCoV-19/Chile/LL-134666/2021|EPI_ISL_4005229|2021-08-01	2021.5808219178082	7.641565329330438E-4	2.6702084774787556E-4
hCoV-19/Chile/LL-136540/2021|EPI_ISL_3987658|2021-08-07	2021.5972602739726	6.880236329330425E-4	1.836781821552214E-4
hCoV-19/Chile/LL-130196/2021|EPI_ISL_3369314|2021-07-25	2021.5616438356165	6.518166329330415E-4	1.630923409392831E-4
hCoV-19/Chile/LL-131294/2021|EPI_ISL_3363669|2021-07-26	2021.5643835616438	6.149112329330411E-4	1.249853133405257E-4
hCoV-19/Chile/LL-128407/2021|EPI_ISL_3262699|2021-07-18	2021.5424657534247	6.518167329330416E-4	1.7150383413069294E-4
hCoV-19/Chile/LL-125997/2021|EPI_ISL_3368859|2021-07-12	2021.5260273972603	6.518167329330416E-4	1.787135997233458E-4
hCoV-19/Chile/LR-131395/2021|EPI_ISL_3546398|2021-07-26	2021.5643835616438	6.882236329330425E-4	1.982977133405271E-4
hCoV-19/Chile/LR-131402/2021|EPI_ISL_12012961|2021-07-26	2021.5643835616438	6.882236329330425E-4	1.982977133405271E-4
hCoV-19/Chile/LR-131410/2021|EPI_ISL_3363490|2021-07-26	2021.5643835616438	6.509595329330416E-4	1.6103361334052614E-4
hCoV-19/Chile/LR-131426/2021|EPI_ISL_3546377|2021-07-26	2021.5643835616438	6.509595329330416E-4	1.6103361334052614E-4
hCoV-19/Chile/LL-129105/2021|EPI_ISL_3365007|2021-07-19	2021.545205479452	6.109112329330411E-4	1.2939670653193554E-4
hCoV-19/Chile/LR-137642/2021|EPI_ISL_3987885|2021-08-08	2021.6	8.791555329330441E-4	3.73608454556466E-4
hCoV-19/Chile/LL-134662/2021|EPI_ISL_4005225|2021-07-30	2021.5753424657535	7.593158329330438E-4	2.645834029453895E-4
hCoV-19/Chile/LL-125998/2021|EPI_ISL_3368850|2021-07-11	2021.5232876712328	7.234266329330435E-4	2.5152512732210474E-4
hCoV-19/Chile/LL-125989/2021|EPI_ISL_3368853|2021-07-11	2021.5232876712328	6.839086329330425E-4	2.1200712732210366E-4
hCoV-19/Chile/LL-104979/2021|EPI_ISL_2659147|2021-06-02	2021.4164383561645	6.069104329330411E-4	1.818724036742903E-4
hCoV-19/Chile/AR-115505/2021|EPI_ISL_2892622|2021-06-16	2021.454794520548	7.205953329330434E-4	2.78734517291473E-4
hCoV-19/Chile/RM-143570/2021|EPI_ISL_4649343|2021-08-18	2021.627397260274	7.215953329330434E-4	2.040319785686736E-4
hCoV-19/Chile/AR-113713/2021|EPI_ISL_12144343|2021-06-15	2021.4520547945206	7.609758329330438E-4	3.2031664489023037E-4
hCoV-19/Chile/AR-132386/2021|EPI_ISL_3536023|2021-07-26	2021.5643835616438	8.317703329330441E-4	3.418444133405287E-4
hCoV-19/Chile/LL-79365/2021|EPI_ISL_2009272|2021-04-14	2021.282191780822	5.690081329330411E-4	2.0284985601438108E-4
hCoV-19/Chile/LL-91496/2021|EPI_ISL_2391300|2021-05-07	2021.345205479452	6.029112329330412E-4	2.0911552124252674E-4
hCoV-19/Chile/AN-85047/2021|EPI_ISL_2009539|2021-04-23	2021.3068493150686	6.029100329330411E-4	2.259371076253463E-4
hCoV-19/Chile/AN-85050/2021|EPI_ISL_2009540|2021-04-23	2021.3068493150686	6.383437329330413E-4	2.613708076253465E-4
hCoV-19/Chile/BI-99146/2021|EPI_ISL_2543591|2021-05-23	2021.3890410958904	6.368154329330412E-4	2.2379367966208217E-4
hCoV-19/Chile/VS-86255/2021|EPI_ISL_2391044|2021-04-28	2021.3205479452056	6.876943329330426E-4	3.047132696314519E-4
hCoV-19/Chile/AT-89630/2021|EPI_ISL_2391216|2021-05-02	2021.331506849315	6.879313329330426E-4	3.0014375923642406E-4
hCoV-19/Chile/AT-81385/2021|EPI_ISL_2009606|2021-04-18	2021.2931506849316	6.529503329330416E-4	2.819855456192427E-4
hCoV-19/Chile/AT-81390/2021|EPI_ISL_2009607|2021-04-18	2021.2931506849316	6.529503329330416E-4	2.819855456192427E-4
hCoV-19/Chile/AT-89638/2021|EPI_ISL_2391224|2021-05-02	2021.331506849315	6.519503329330416E-4	2.6416275923642305E-4
hCoV-19/Chile/AT-89624/2021|EPI_ISL_2391210|2021-05-02	2021.331506849315	6.901345329330427E-4	3.023469592364241E-4
hCoV-19/Chile/RM-80720/2021|EPI_ISL_2009622|2021-04-16	2021.2876712328766	7.267866329330435E-4	3.582251008168696E-4
hCoV-19/Chile/AT-103175/2021|EPI_ISL_2663435|2021-05-30	2021.4082191780822	7.641712329330439E-4	3.42738086470675E-4
hCoV-19/Chile/AN-122652/2021|EPI_ISL_3185576|2021-07-01	2021.495890410959	8.01203332933044E-4	3.413181033097859E-4
hCoV-19/Chile/AN-143940/2021|EPI_ISL_4635496|2021-08-23	2021.641095890411	8.009390329330441E-4	2.7736754057477834E-4
hCoV-19/Chile/AT-109164/2021|EPI_ISL_2756273|2021-06-06	2021.427397260274	6.908622329330426E-4	2.6101769327926396E-4
hCoV-19/Chile/AT-125317/2021|EPI_ISL_3185675|2021-07-10	2021.5205479452054	7.646906329330439E-4	2.939907549208621E-4
hCoV-19/Chile/BI-142058/2021|EPI_ISL_4631955|2021-08-22	2021.6383561643836	9.89415432933043E-4	4.670455681735342E-4
hCoV-19/Chile/MA-138499/2021|EPI_ISL_3988121|2021-08-11	2021.6082191780822	9.116779329330442E-4	4.025259717600842E-4
hCoV-19/Chile/MA-149700/2021|EPI_ISL_4632069|2021-09-06	2021.6794520547944	8.00550632933044E-4	2.6015635419195863E-4
hCoV-19/Chile/TA-133373/2021|EPI_ISL_4005251|2021-07-29	2021.572602739726	8.889941329330442E-4	3.9546333054414683E-4
hCoV-19/Chile/VS-93260/2021|EPI_ISL_2509128|2021-05-10	2021.3534246575343	8.338517329330443E-4	4.364511384461479E-4
hCoV-19/Chile/AR-112361/2021|EPI_ISL_2892617|2021-06-13	2021.4465753424658	8.343468329330442E-4	3.9609090008774466E-4
hCoV-19/Chile/LL-121274/2021|EPI_ISL_3132676|2021-07-02	2021.4986301369863	7.579862329330439E-4	2.968993757110289E-4
hCoV-19/Chile/LL-143043/2021|EPI_ISL_4635806|2021-08-20	2021.6328767123289	6.850094329330425E-4	1.6504282337104768E-4
hCoV-19/Chile/LL-143044/2021|EPI_ISL_4635807|2021-08-23	2021.641095890411	6.850094329330425E-4	1.6143794057477676E-4
hCoV-19/Chile/NB-130678/2021|EPI_ISL_3368434|2021-07-25	2021.5616438356165	6.478371329330415E-4	1.5911284093928304E-4
hCoV-19/Chile/LL-128404/2021|EPI_ISL_3262696|2021-07-19	2021.545205479452	6.837453329330425E-4	2.022308065319369E-4
hCoV-19/Chile/VS-116417/2021|EPI_ISL_2894890|2021-06-19	2021.4630136986302	8.720920329330442E-4	4.266263344950918E-4
hCoV-19/Chile/AT-121878/2021|EPI_ISL_3149125|2021-07-01	2021.495890410959	7.96191432933044E-4	3.36306203309786E-4
hCoV-19/Chile/AT-121875/2021|EPI_ISL_3149122|2021-07-02	2021.4986301369863	8.322470329330442E-4	3.711601757110292E-4
hCoV-19/Chile/ML-117657/2021|EPI_ISL_2894943|2021-06-27	2021.4849315068493	6.460240329330414E-4	1.9094531370492226E-4
hCoV-19/Chile/TA-128598/2021|EPI_ISL_12013412|2021-07-18	2021.5424657534247	6.527325329330416E-4	1.72419634130693E-4
hCoV-19/Chile/AT-121862/2021|EPI_ISL_3149116|2021-07-02	2021.4986301369863	6.476856329330414E-4	1.865987757110264E-4
hCoV-19/Chile/AT-133917/2021|EPI_ISL_11976129|2021-07-31	2021.5780821917808	8.191749329330442E-4	3.232408753466329E-4
hCoV-19/Chile/AT-116121/2021|EPI_ISL_2892701|2021-06-16	2021.454794520548	6.129238329330411E-4	1.7106301729147072E-4
hCoV-19/Chile/AT-125344/2021|EPI_ISL_3185701|2021-07-11	2021.5232876712328	6.129238329330411E-4	1.4102232732210234E-4
hCoV-19/Chile/AT-121869/2021|EPI_ISL_3149119|2021-07-02	2021.4986301369863	6.109238329330411E-4	1.4983697571102606E-4
hCoV-19/Chile/AT-121887/2021|EPI_ISL_3185538|2021-07-04	2021.504109589041	6.109238329330411E-4	1.4743372051351212E-4
hCoV-19/Chile/AT-125318/2021|EPI_ISL_3185676|2021-07-10	2021.5205479452054	6.479621329330415E-4	1.7726225492085967E-4
hCoV-19/Chile/AT-135563/2021|EPI_ISL_3982632|2021-08-04	2021.5890410958905	6.847515329330425E-4	1.8401096495149227E-4
hCoV-19/Chile/AT-125341/2021|EPI_ISL_3185698|2021-07-11	2021.5232876712328	7.198097329330434E-4	2.4790822732210463E-4
hCoV-19/Chile/CO-114808/2021|EPI_ISL_2892767|2021-06-21	2021.468493150685	7.948660329330441E-4	3.4699707929757777E-4
hCoV-19/Chile/AT-96304/2021|EPI_ISL_2509287|2021-05-16	2021.3698630136987	6.846501329330425E-4	2.8003977285349327E-4
hCoV-19/Chile/AT-121884/2021|EPI_ISL_3185535|2021-07-03	2021.5013698630137	8.371560329330441E-4	3.748675481122721E-4
hCoV-19/Chile/AT-99609/2021|EPI_ISL_2543602|2021-05-23	2021.3890410958904	6.099224329330411E-4	1.969006796620821E-4
hCoV-19/Chile/AT-112265/2021|EPI_ISL_2892706|2021-06-02	2021.4164383561645	6.099224329330411E-4	1.8488440367429035E-4
hCoV-19/Chile/AT-122346/2021|EPI_ISL_3185561|2021-07-01	2021.495890410959	6.460556329330415E-4	1.861704033097834E-4
hCoV-19/Chile/AT-112277/2021|EPI_ISL_2892683|2021-06-13	2021.4465753424658	5.720151329330411E-4	1.3375920008774163E-4
hCoV-19/Chile/VS-117608/2021|EPI_ISL_2894925|2021-06-28	2021.4876712328767	6.450630329330414E-4	1.8878268610616523E-4
hCoV-19/Chile/AT-96300/2021|EPI_ISL_2509285|2021-05-16	2021.3698630136987	6.808882329330424E-4	2.7627787285349316E-4
hCoV-19/Chile/AT-99616/2021|EPI_ISL_12144376|2021-05-23	2021.3890410958904	6.167036329330411E-4	2.0368187966208204E-4
hCoV-19/Chile/AT-96298/2021|EPI_ISL_2509284|2021-05-14	2021.3643835616438	6.428404329330413E-4	2.4063332805111706E-4
hCoV-19/Chile/AT-112257/2021|EPI_ISL_12144365|2021-06-13	2021.4465753424658	5.700151329330411E-4	1.3175920008774158E-4
hCoV-19/Chile/BI-73415/2021|EPI_ISL_1633533|2021-04-04	2021.2547945205479	7.194223329330435E-4	3.6528033200217526E-4
hCoV-19/Chile/RM-77717/2021|EPI_ISL_2597231|2021-04-14	2021.282191780822	6.060822329330411E-4	2.3992395601438112E-4
hCoV-19/Chile/MA-85575/2021|EPI_ISL_2391076|2021-04-25	2021.3123287671233	6.039466329330411E-4	2.245704524278324E-4
hCoV-19/Chile/MA-85887/2021|EPI_ISL_2391077|2021-04-27	2021.317808219178	6.039466329330411E-4	2.2216719723031845E-4
hCoV-19/Chile/RM-91875/2021|EPI_ISL_2391317|2021-05-08	2021.3479452054794	6.403210329330413E-4	2.453236936437699E-4
hCoV-19/Chile/VS-93253/2021|EPI_ISL_2509125|2021-05-10	2021.3534246575343	6.485185329330415E-4	2.5111793844614515E-4
hCoV-19/Chile/VS-93256/2021|EPI_ISL_2509127|2021-05-10	2021.3534246575343	6.485185329330415E-4	2.5111793844614515E-4
hCoV-19/Chile/VS-93254/2021|EPI_ISL_2509126|2021-05-10	2021.3534246575343	6.475185329330415E-4	2.501179384461451E-4
hCoV-19/Chile/BI-112177/2021|EPI_ISL_2892733|2021-06-13	2021.4465753424658	7.204266329330435E-4	2.8217070008774395E-4
hCoV-19/Chile/VS-77145/2021|EPI_ISL_1712339|2021-04-10	2021.2712328767122	6.236806329330411E-4	2.6232886640952E-4
hCoV-19/Mexico/SIN-InDRE_FB22144_S5267/2021|EPI_ISL_3459906|2021-07-12	2021.5260273972603	5.92635932933041E-4	1.1953279972334527E-4
hCoV-19/USA/CA-CDPH1841/2021|EPI_ISL_4474671|2021-09-17	2021.7095890410958	6.418678329330413E-4	8.82556506054072E-5
hCoV-19/USA/CA-CDPH-3000140391/2021|EPI_ISL_4959225|2021-08-04	2021.5890410958905	9.364297329330442E-4	4.3568916495149404E-4
hCoV-19/USA/AZ-TG1007733/2021|EPI_ISL_9260994|2021-07-20	2021.5479452054794	7.57930732933044E-4	2.752145789331814E-4
hCoV-19/Chile/LI-104025/2021|EPI_ISL_2663447|2021-05-31	2021.4109589041095	5.835922329330411E-4	1.6095745887191528E-4
hCoV-19/Mexico/QUE_INER_IMSS_1732/2021|EPI_ISL_3557003|2021-07-22	2021.5534246575342	6.192619329330411E-4	1.341425237356646E-4
hCoV-19/Mexico/SON-InDRE_FB17149_S3230/2021|EPI_ISL_2674717|2021-04-15	2021.2849315068493	6.954233329330428E-4	3.2806342841562586E-4
hCoV-19/USA/AZ-TG1007574/2021|EPI_ISL_8364513|2021-07-18	2021.5424657534247	6.810641329330424E-4	2.0075123413069377E-4
hCoV-19/Chile/NB-121669/2021|EPI_ISL_3185471|2021-07-05	2021.5068493150684	5.86349932933041E-4	1.216581929147551E-4
hCoV-19/Chile/BI-136283/2021|EPI_ISL_3987656|2021-08-06	2021.5945205479452	6.235064329330411E-4	1.2036260975397696E-4
hCoV-19/Chile/BI-139726/2021|EPI_ISL_3988272|2021-08-14	2021.6164383561643	6.23259532933041E-4	1.1050268896381011E-4
hCoV-19/Mexico/BCN-ALSR-105380/2021|EPI_ISL_3374037|2021-07-04	2021.504109589041	6.591690329330417E-4	1.9567892051351276E-4
hCoV-19/Chile/NB-140674/2021|EPI_ISL_4632707|2021-08-17	2021.6246575342466	6.989415329330429E-4	1.8257980616743E-4
hCoV-19/Chile/NB-154858/2021|EPI_ISL_5011385|2021-09-19	2021.7150684931507	7.730665329330439E-4	2.1705109540778487E-4
hCoV-19/Chile/NB-154856/2021|EPI_ISL_5411153|2021-09-19	2021.7150684931507	7.730665329330439E-4	2.1705109540778487E-4
hCoV-19/Chile/NB-150631/2021|EPI_ISL_4659763|2021-09-08	2021.6849315068494	7.340015329330438E-4	1.9120399899433347E-4
hCoV-19/Chile/BI-138386/2021|EPI_ISL_4005030|2021-08-11	2021.6082191780822	5.843499329330411E-4	7.519797176008109E-5
hCoV-19/Chile/NB-128515/2021|EPI_ISL_3368459|2021-07-20	2021.5479452054794	5.843499329330411E-4	1.0163377893317854E-4
hCoV-19/Chile/NB-149613/2021|EPI_ISL_4632064|2021-09-05	2021.676712328767	6.591732329330418E-4	1.1998058179071337E-4
hCoV-19/Chile/NB-146355/2021|EPI_ISL_4632329|2021-08-31	2021.66301369863	6.591732329330418E-4	1.2598871978460925E-4
hCoV-19/Chile/NB-150306/2021|EPI_ISL_4659757|2021-09-07	2021.682191780822	6.940821329330427E-4	1.524862265930893E-4
hCoV-19/Chile/BI-138384/2021|EPI_ISL_4005029|2021-08-11	2021.6082191780822	5.823499329330411E-4	7.319797176008104E-5
hCoV-19/Chile/BI-139740/2021|EPI_ISL_3988281|2021-08-13	2021.613698630137	5.81349932933041E-4	6.979471656256707E-5
hCoV-19/Mexico/SO-ALSR-105338/2021|EPI_ISL_3374000|2021-06-28	2021.4876712328767	7.302215329330437E-4	2.7394118610616757E-4
hCoV-19/Chile/AP-124024/2021|EPI_ISL_3132179|2021-07-05	2021.5068493150684	6.130911329330411E-4	1.483993929147551E-4
hCoV-19/Chile/AP-125408/2021|EPI_ISL_3358534|2021-07-09	2021.517808219178	6.130911329330411E-4	1.435928825196162E-4
hCoV-19/Chile/AP-121202/2021|EPI_ISL_3149113|2021-07-01	2021.495890410959	6.140911329330411E-4	1.5420590330978302E-4
hCoV-19/Chile/AP-124009/2021|EPI_ISL_3185616|2021-07-05	2021.5068493150684	6.539927329330416E-4	1.8930099291475562E-4
hCoV-19/Chile/TA-136616/2021|EPI_ISL_3987677|2021-08-04	2021.5890410958905	6.539927329330416E-4	1.5325216495149137E-4
hCoV-19/Chile/AP-127862/2021|EPI_ISL_3368798|2021-07-15	2021.5342465753424	6.539929329330416E-4	1.7728491692696393E-4
hCoV-19/Chile/TA-128612/2021|EPI_ISL_3368462|2021-07-19	2021.545205479452	6.539929329330416E-4	1.7247840653193604E-4
hCoV-19/Chile/AP-125401/2021|EPI_ISL_3185722|2021-07-10	2021.5205479452054	6.889004329330426E-4	2.1820055492086077E-4
hCoV-19/Chile/AP-125418/2021|EPI_ISL_3185728|2021-07-10	2021.5205479452054	6.887636329330426E-4	2.1806375492086074E-4
hCoV-19/Chile/AP-125885/2021|EPI_ISL_3358543|2021-07-12	2021.5260273972603	6.539959329330416E-4	1.808927997233458E-4
